Title,Title_Transliterated,Author,Subject,Date,PDF_URL
كتاب مقاتل الطالبيين,Kitāb maqātil al-ṭālibīyīn,"['Abū al-Faraj al-Iṣbahānī, 897 or 898-967']","[['Abū Ṭālib ʻAbd Manāf ibn ʻAbd al-Muṭṭalib', 'approximately 540-approximately 619', 'Family']]",1934,http://mc.dlib.nyu.edu/files/books/columbia_aco003332/columbia_aco003332_lo.pdf
البرهان من كتاب الشفاء,al- Burhān min Kitāb al-shifāʼ,"['Avicenna, 980-1037', 'Badawī, ʻAbd al-Raḥmān.']",[['Logic']],1954,http://mc.dlib.nyu.edu/files/books/columbia_aco003324/columbia_aco003324_lo.pdf
تسع رسائل في الحكمة والطبيعيات,Tisʻ rasāʼil fī al-ḥikmah wa-al-ṭabīʻīyāt,"['Avicenna, 980-1037', 'Ḥunayn ibn Isḥāq al-ʻIbādī, 809?-873']","[['Islamic philosophy'], ['Philosophy, Ancient']]",1880,http://mc.dlib.nyu.edu/files/books/columbia_aco003323/columbia_aco003323_lo.pdf
تلبيس ابليس,Talbīs Iblīs,"['Ibn al-Jawzī, Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī, approximately 1116-1201', 'Dimashqī, Muḥammad Munīr.']","[['Taqlīd', 'Early works to 1800'], ['Sufism', 'Controversial literature', 'Early works to 1800'], ['Islamic heresies', 'Early works to 1800'], ['Muslim heretics', 'Early works to 1800'], ['Islamic heresies'], ['Muslim heretics'], ['Sufism'], ['Taqlīd']]",1950,http://mc.dlib.nyu.edu/files/books/columbia_aco003322/columbia_aco003322_lo.pdf
ابن الفارض والحب الالهي,Ibn al-Fāriḍ wa-al-ḥubb al-Ilāhī,"['Ḥilmī, Muḥammad Muṣṭafá.']","[['Ibn al-Fāriḍ, ʻUmar ibn ʻAlī', '1181 or 1182-1235']]",1945,http://mc.dlib.nyu.edu/files/books/columbia_aco003321/columbia_aco003321_lo.pdf
كتاب منازل السائرين الى الحق عز شأنه,Kitāb Manāzil al-sāʼirīn ilá al-ḥaqq ʻazza shaʼnuhu,"['Anṣārī al-Harawī, ʻAbd Allāh ibn Muḥammad, 1006-1089', 'Ḥalabī, Muḥammad Badr al-Dīn al-Naʻsānī.']","[['Sufism', 'Early works to 1800'], ['Mysticism', 'Islam', 'Early works to 1800'], ['Mysticism', 'Islam'], ['Sufism']]",1908,http://mc.dlib.nyu.edu/files/books/columbia_aco003320/columbia_aco003320_lo.pdf
إحصاء العلوم,Iḥṣāʼ al-ʻulūm,"['Fārābī.', 'Amīn, ʻUthmān.']",[['Classification of sciences']],1948,http://mc.dlib.nyu.edu/files/books/columbia_aco003319/columbia_aco003319_lo.pdf
الف ليلة وليلة,Alf laylah wa-laylah,"['Qalamāwī, Suhayr.']",[['Arabian nights']],1943,http://mc.dlib.nyu.edu/files/books/columbia_aco003316/columbia_aco003316_lo.pdf
الاقتضاب في شرح أدب الكتاب,al- Iqtiḍāb fī sharḥ Adab al-kuttāb,"['Baṭalyawsī, ʻAbd Allāh ibn Muḥammad, 1052 or 1053-1127, author.', 'Bustānī, ʻAbd Allāh, commentator.']","[['Ibn Qutaybah, ʻAbd Allāh ibn Muslim', '828-889?', 'Adab al-kātib'], ['Adab al-kātib (Ibn Qutaybah, ʻAbd Allāh ibn Muslim)'], ['Arabic language', 'Style', 'Early works to 1800'], ['Arabic language', 'Style']]",1901,http://mc.dlib.nyu.edu/files/books/columbia_aco003314/columbia_aco003314_lo.pdf
شرح نهج البلاغة الحديدي. v.2,Sharḥ Nahj al-balāghah al-Ḥadīdī v.2,"['Ibn Abī al-Ḥadīd, ʻAbd al-Ḥamīd ibn Hibat Allāh, 1191-1257 or 1258']","[['Caliph', 'ʻAlī ibn Abī Ṭālib', 'approximately 600-661', 'Nahj al-balaghat']]",,http://mc.dlib.nyu.edu/files/books/columbia_aco003313/columbia_aco003313_lo.pdf
قادة الفكر.,Qādat al-fikr,"['Ḥusayn, Ṭāhā, 1889-1973']",[['Philosophers']],1931,http://mc.dlib.nyu.edu/files/books/columbia_aco003311/columbia_aco003311_lo.pdf
الملامتية و الصوفية و ٱهل الفتوة.,al- Malāmatīyah wa-al-ṣūfīyah wa-ahl al-futūwah,"['Affifi, A. E. (Abul Ela), editor.']","[['Malāmatīyah'], ['Futuwwa (Islamic social groups)']]",1945,http://mc.dlib.nyu.edu/files/books/columbia_aco003310/columbia_aco003310_lo.pdf
حاشية العلامة البناني على شرح الجلال المحلي على جمع الجوامع للامام ابن السبكي، تغمد الله الجميع برحمته واسكنهم فسيح جنته :,"Ḥāshiyat al-ʻallāmah al-Bannānī ʻalá sharḥ al-Jalāl al-Muḥallī ʻalá Jamʻ al-Jawāmiʻ lil-Imām Ibn al-Subkī, taghammada Allāh al-jamīʻ bi-raḥmatihi wa-askanahum fasīḥ jannatih","['Bannānī, ʻAbd al-Raḥmān ibn Jād Allāh, -1783 or 1784', 'Shirbīnī, ʻAbd al-Raḥmān ibn Muḥammad, -1908', 'Subkī, Tāj al-Dīn ʻAbd al-Wahhāb ibn ʻAlī, approximately 1327-1370', 'Maḥallī, Jalāl al-Dīn Muḥammad ibn Aḥmad, 1389-1459']","[['Islamic law', 'Interpretation and construction']]",1900,http://mc.dlib.nyu.edu/files/books/columbia_aco003309/columbia_aco003309_lo.pdf
الجزء الاول[الثاني] من كتاب الميزان,al-Juzʼ al-awwal[-al-thānī] min Kitāb al-Mīzān,"['Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad, approximately 1493-1565 or 1566', 'ʻUthmānī, Muḥammad ibn ʻAbd al-Raḥmān, active 1378']",[['Islamic law']],1911,http://mc.dlib.nyu.edu/files/books/columbia_aco003308/columbia_aco003308_lo.pdf
مجمع الانهر في شرح ملتقى الابحر v.1-2,Majmaʻ al-anhur fī sharḥ multaqá al-abḥur v.1-2,"['Shaykh Zādah, ʻAbd al-Raḥmān ibn Muḥammad, -1667']","[['Ḥalabī, Ibrāhīm ibn Muḥammad', '-1549 or 1550', 'Multaqá al-abḥur'], ['Islamic law', 'Interpretation and construction'], ['Hanafites']]",1888,http://mc.dlib.nyu.edu/files/books/columbia_aco003307/columbia_aco003307_lo.pdf
حلية الناجي على الشرح الحلبي,Ḥilyat al-nājī ʻalá al-sharḥ al-Ḥalabī,"['Kūzalḥiṣārī, Muṣṭafá ibn Muḥammad, -1800 or 1801']","[['Kashgharī, Sadīd al-Dīn', 'active 13th century?', 'Munyat al-muṣallī wa-ghunyat al-mubtadiʼ'], ['Ḥalabī, Ibrāhīm ibn Muṣṭafá', '-1776', 'Sharḥ al-Ḥalabī'], ['Munyat al-muṣallī wa-ghunyat al-mubtadiʼ (Kashgharī, Sadīd al-Dīn)'], ['Prayer', 'Islam']]",1881,http://mc.dlib.nyu.edu/files/books/columbia_aco003306/columbia_aco003306_lo.pdf
شرح المنار وحواشيه من علم الصول؛,Sharḥ al-manār wa-ḥawāshīh min ʻilm al-uṣūl,"['Ibn Malak, ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz.']","[['Nasafī, ʻAbd Allāh ibn Aḥmad', '-1310', 'Manār al-anwār fī uṣūl al-fiqh'], ['Islamic law'], ['Hanafites']]",1897,http://mc.dlib.nyu.edu/files/books/columbia_aco003303/columbia_aco003303_lo.pdf
كتاب احكام السلطلنيه,Kitāb al-aḥkām al-sulṭānīyah,"['Māwardī, ʻAlī ibn Muḥammad, 974?-1058', 'Ḥalabī, Muḥammad Badr al-Dīn al-Naʻsānī.']","[['Public law (Islamic law)', 'Egypt'], ['Public law (Islamic law)'], ['Egypt']]",1909,http://mc.dlib.nyu.edu/files/books/columbia_aco003302/columbia_aco003302_lo.pdf
الإحكام في أصول الأحكام v.5-8,al- Iḥkām fī uṣūl al-aḥkām v.5-8,"['Ibn Ḥazm, ʻAlī ibn Aḥmad, 994-1064', 'Shākir, Aḥmad Muḥammad.']","[['Islamic law', 'Interpretation and construction', 'Early works to 1800'], ['Islamic law', 'Interpretation and construction']]",1927,http://mc.dlib.nyu.edu/files/books/columbia_aco003301/columbia_aco003301_lo.pdf
الانتقاء في فضائل الائمة الثلاثة الفقهاء.,al- Intiqāʼ fī faḍāʼil al-aʼimmah al-thalāthah al-fuqahāʼ,"['Ibn ʻAbd al-Barr, Yūsuf ibn ʻAbd Allāh, 978 or 979-1071']",[['Islamic law']],,http://mc.dlib.nyu.edu/files/books/columbia_aco003300/columbia_aco003300_lo.pdf
المصباح المنير في غريب الشرح الكبير,al-Miṣbāḥ al-munīr fī gharīb al-Sharḥ al-kabīr,"['Fayyūmī, Aḥmad ibn Muḥammad, -approximately 1368']","[['Rāfiʻī, ʻAbd al-Karīm ibn Muḥammad', '1162-1226', 'Fatḥ al-ʻAzīz fī sharḥ al-Wajīz'], ['Islamic law', 'Dictionaries']]",,http://mc.dlib.nyu.edu/files/books/columbia_aco003299/columbia_aco003299_lo.pdf
كتاب اعز ما يطلب :,Kitāb Aʻazz mā yuṭlab,"['Ibn Tūmart, Muḥammad, -approximately 1130', 'Goldziher, Ignác, 1850-1921', 'Luciani, J.-D. (Jean Dominique), -1932']","[['Islam', 'Doctrines']]",,http://mc.dlib.nyu.edu/files/books/columbia_aco003298/columbia_aco003298_lo.pdf
كتاب الفصل في الملل والنحل v.1-2,Kitāb al-faṣl fī al-milal wa-al-ahwāʼ wa-al-niḥal v.1-2,"['Ibn Ḥazm, ʻAlī ibn Aḥmad, 994-1064', 'Shahrastānī, Muḥammad ibn ʻAbd al-Karīm, 1086?-1153']","[['Ibn Ḥazm, ʻAlī ibn Aḥmad', '994-1064'], ['Islamic sects']]",1964,http://mc.dlib.nyu.edu/files/books/columbia_aco003297/columbia_aco003297_lo.pdf
صحيح ابن حبان v.1,Ṣaḥīḥ Ibn Ḥibbān v.1,"['Ibn Ḥibbān, Muḥammad, -965', 'Shākir, Aḥmad Muḥammad.']","[['Hadith', 'Texts'], ['Hadith']]",1952,http://mc.dlib.nyu.edu/files/books/columbia_aco003296/columbia_aco003296_lo.pdf
مختصر جامع بيان العلم وفضله وما ينبغي في روايته وحمله,Mukhtaṣar Jāmiʻ bayān al-ʻilm wa-faḍlihī wa-mā yanbaghī fī riwāyatihī wa-ḥamlih,"['Ibn ʻAbd al-Barr, Yūsuf ibn ʻAbd Allāh, 978 or 979-1071', 'Maḥmaṣānī, Aḥmad ʻUmar.']","[['Islamic religious education', 'Early works to 1800'], ['Islamic law']]",1902,http://mc.dlib.nyu.edu/files/books/columbia_aco003295/columbia_aco003295_lo.pdf
نضرة النور: v.1,Naḍrat al-nūr v.1,"['ʻImārah, Muṣṭafá Muḥammad.']",[['Hadith']],1951,http://mc.dlib.nyu.edu/files/books/columbia_aco003294/columbia_aco003294_lo.pdf
كتاب لطائف المنن والأخلاق في بيان وجوب التحدث بنعمة الله على الإطلاق :,Kitāb Laṭāʼif al-minan wa-al-akhlāq fī bayān wujūb al-taḥadduth bi-niʻmat Allāh ʻalá al-iṭlāq,"['Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad, approximately 1493-1565 or 1566', 'Ibn ʻAṭāʼ Allāh, Aḥmad ibn Muḥammad, -1309', 'Ibn ʻAṭāʼ Allāh, Aḥmad ibn Muḥammad, -1309', 'Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad, approximately 1493-1565 or 1566']","[['Islam'], ['Sufism', 'Early works to 1800'], ['Sufism']]",1903,http://mc.dlib.nyu.edu/files/books/columbia_aco003293/columbia_aco003293_lo.pdf
مختصر نهضة الحسين، او، سلسلة حوادث تاريخية حول فاجعة الحسين,"Mukhtaṣar nahḍat al-Ḥusayn, aw, Silsilat ḥawādith tārīkhīyah ḥawl fājiʻat al-Ḥusayn","['Shahrastānī, Hibat al-Dīn Muḥammad.']","[['Ḥusayn ibn ʻAlī', '-680']]",1926,http://mc.dlib.nyu.edu/files/books/columbia_aco003292/columbia_aco003292_lo.pdf
تنبيه الانام في بيان علو مقام نبينا محمد عليه الصلاة والسلام :,Tanbīh al-anām fī bayān ʻulūw maqām nabīyinā Muḥammad ʻalayhi al-ṣalāt wa-al-salām,"['Ibn ʻAẓẓūm, ʻAbd al-Jalīl ibn Muḥammad, -1552 or 1553']","[['Prophet', 'Muḥammad', '-632'], ['Prophet', 'Muḥammad', '-632', 'Prayers and devotions']]",1930,http://mc.dlib.nyu.edu/files/books/columbia_aco003291/columbia_aco003291_lo.pdf
توضيح العقائد في علم التوحيد,Tawḍīḥ al-ʻaqāʼid fī ʻilm al-tawḥīd,"['Jazīrī, ʻAbd al-Raḥmān.']","[['Islam', 'Doctrines']]",1945,http://mc.dlib.nyu.edu/files/books/columbia_aco003289/columbia_aco003289_lo.pdf
حلية البشر في تاريخ القرن الثالث عشر. v.1,Ḥilyat al-bashar fī taʼrīkh al-qarn al-thālith ʻashar v.1,"['Bayṭār, ʻAbd al-Razzāq.', 'Bayṭār, Muḥammad Bahjat.']","[['Muslims', 'Biography'], ['Muslims'], ['Syria', 'Biography'], ['Syria']]",1961,http://mc.dlib.nyu.edu/files/books/columbia_aco003288/columbia_aco003288_lo.pdf
ابن عبد ربه وعقده,Ibn ʻAbd Rabbih wa-ʻIqduh,"['Jabbūr, Jibrāʼīl Sulaymān.']","[['Ibn ʻAbd Rabbih, Aḥmad ibn Muḥammad', '860-940', 'ʻIqd al-farīd'], ['ʻIqd al-farīd (Ibn ʻAbd Rabbih, Aḥmad ibn Muḥammad)']]",1933,http://mc.dlib.nyu.edu/files/books/columbia_aco003270/columbia_aco003270_lo.pdf
خزانة الادب ولب لباب لسان العرب على شواهد شرح الكافية التي هي بمقاصد القواعد وافية v.4,Khizānat al-adab wa-lubb lubāb lisān al-ʻArab ʻalá shawāhid sharḥ al-kāfiyah allatī hiya bi-maqāṣid al-qawāʻid wāfiyah v.4,"['Baghdādī, ʻAbd al-Qādir ibn ʻUmar, 1621-1682', 'ʻAynī, Badr al-Dīn Maḥmūd ibn Aḥmad, 1361-1451', 'Astarābādhī, Raḍī al-Dīn Muḥammad ibn al-Ḥasan, active 1284']","[['Ibn al-Ḥājib, ʻUthmān ibn ʻUmar', '1175-1249', 'Kāfiyah'], ['Ibn Mālik, Muḥammad ibn ʻAbd Allāh', '-1274', 'Alfīyah'], ['Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)'], ['Kāfiyah (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)'], ['Arabic language', 'Texts']]",1882,http://mc.dlib.nyu.edu/files/books/columbia_aco003268/columbia_aco003268_lo.pdf
خزانة الادب ولب لباب لسان العرب على شواهد شرح الكافية التي هي بمقاصد القواعد وافية v.3,Khizānat al-adab wa-lubb lubāb lisān al-ʻArab ʻalá shawāhid sharḥ al-kāfiyah allatī hiya bi-maqāṣid al-qawāʻid wāfiyah v.3,"['Baghdādī, ʻAbd al-Qādir ibn ʻUmar, 1621-1682', 'ʻAynī, Badr al-Dīn Maḥmūd ibn Aḥmad, 1361-1451', 'Astarābādhī, Raḍī al-Dīn Muḥammad ibn al-Ḥasan, active 1284']","[['Ibn al-Ḥājib, ʻUthmān ibn ʻUmar', '1175-1249', 'Kāfiyah'], ['Ibn Mālik, Muḥammad ibn ʻAbd Allāh', '-1274', 'Alfīyah'], ['Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)'], ['Kāfiyah (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)'], ['Arabic language', 'Texts']]",1882,http://mc.dlib.nyu.edu/files/books/columbia_aco003267/columbia_aco003267_lo.pdf
خزانة الادب ولب لباب لسان العرب على شواهد شرح الكافية التي هي بمقاصد القواعد وافية v.2,Khizānat al-adab wa-lubb lubāb lisān al-ʻArab ʻalá shawāhid sharḥ al-kāfiyah allatī hiya bi-maqāṣid al-qawāʻid wāfiyah v.2,"['Baghdādī, ʻAbd al-Qādir ibn ʻUmar, 1621-1682', 'ʻAynī, Badr al-Dīn Maḥmūd ibn Aḥmad, 1361-1451', 'Astarābādhī, Raḍī al-Dīn Muḥammad ibn al-Ḥasan, active 1284']","[['Ibn al-Ḥājib, ʻUthmān ibn ʻUmar', '1175-1249', 'Kāfiyah'], ['Ibn Mālik, Muḥammad ibn ʻAbd Allāh', '-1274', 'Alfīyah'], ['Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)'], ['Kāfiyah (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)'], ['Arabic language', 'Texts']]",1882,http://mc.dlib.nyu.edu/files/books/columbia_aco003266/columbia_aco003266_lo.pdf
خزانة الادب ولب لباب لسان العرب على شواهد شرح الكافية التي هي بمقاصد القواعد وافية v.1,Khizānat al-adab wa-lubb lubāb lisān al-ʻArab ʻalá shawāhid sharḥ al-kāfiyah allatī hiya bi-maqāṣid al-qawāʻid wāfiyah v.1,"['Baghdādī, ʻAbd al-Qādir ibn ʻUmar, 1621-1682', 'ʻAynī, Badr al-Dīn Maḥmūd ibn Aḥmad, 1361-1451', 'Astarābādhī, Raḍī al-Dīn Muḥammad ibn al-Ḥasan, active 1284']","[['Ibn al-Ḥājib, ʻUthmān ibn ʻUmar', '1175-1249', 'Kāfiyah'], ['Ibn Mālik, Muḥammad ibn ʻAbd Allāh', '-1274', 'Alfīyah'], ['Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)'], ['Kāfiyah (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)'], ['Arabic language', 'Texts']]",1882,http://mc.dlib.nyu.edu/files/books/columbia_aco003265/columbia_aco003265_lo.pdf
كتاب ليس في كلام العرب,Kitāb laysa fī kalām al-ʻArab,"['Ibn Khālawayh, Ḥusayn ibn Aḥmad, -980 or 981', 'Shinqīṭī, Aḥmad ibn al-Amīn, -1912 or 1913']","[['Arabic language', 'Grammar']]",1909,http://mc.dlib.nyu.edu/files/books/columbia_aco003264/columbia_aco003264_lo.pdf
المعجم : v.1:1-4,al- Muʻjam v.1:1-4,"['ʻAlāyilī, ʻAbd Allāh, author.']","[['Arabic language', 'Dictionaries'], ['Arabic language', 'Encyclopedias'], ['Arabic language']]",1954,http://mc.dlib.nyu.edu/files/books/columbia_aco003263/columbia_aco003263_lo.pdf
مرآ’ الأشياء v.1,Mirʼāt al-ashyaʼ v.1,"['Fikrī, ʻAlī.']","[['Etiquette', 'Egypt']]",1928,http://mc.dlib.nyu.edu/files/books/columbia_aco003262/columbia_aco003262_lo.pdf
‏كتاب الألفاظ الكتابية /‏,Kitāb al-alfāẓ al-kitābīyah,"['Hamadhānī, ʻAbd al-Raḥmān ibn ʻĪsá, -932?']","[['Arabic language', 'Synonyms and antonyms']]",1931,http://mc.dlib.nyu.edu/files/books/columbia_aco003261/columbia_aco003261_lo.pdf
كتاب الالمام باخبار من بأرض الحبشة من ملوك الاسلام,Kit āb al-ilmām bi-akhbār man bi-arḍ al-Ḥabashah min mulūk al-Islām,"['Maqrīzī, Aḥmad ibn ʻAlī, 1364-1442']","[['Muslims', 'Africa'], ['Muslims'], ['Africa']]",1895,http://mc.dlib.nyu.edu/files/books/columbia_aco003260/columbia_aco003260_lo.pdf
محمد عبده,Muḥammad ʻAbduh,"['Amīn, ʻUthmān.']","[['Muḥammad ʻAbduh', '1849-1905'], ['Muslims', 'Egypt', 'Biography'], ['Muslims'], ['Egypt']]",1944,http://mc.dlib.nyu.edu/files/books/columbia_aco003257/columbia_aco003257_lo.pdf
‏مهذب رحلة ابن بطوطة المسماة تحفة النظار في غرائب الأمصار وعجائب الأسفار /‏ v.2,"Muhadhdhab riḥlat Ibn Baṭūṭah, al-musammāh Tuḥfat al-nuẓẓār fī gharāʼib al-amṣār wa-ʻajāʼib al-asfār v.2","['Ibn Batuta, 1304-1377', 'ʻAwāmirī, Aḥmad.', 'Jād al-Mawlá, Muḥammad Aḥmad.']","[['Ibn Batuta', '1304-1377', 'Tuḥfat al-nuẓẓār fī gharāʼib al-amṣār wa-ʻajāʼib al-asfār'], ['Ibn Batuta', '1304-1377', 'Travel'], ['Ibn Batuta', '1304-1377'], ['Tuḥfat al-nuẓẓār fī gharāʼib al-amṣār wa-ʻajāʼib al-asfār (Ibn Batuta)'], ['Voyages and travels', 'Early works to 1800'], ['Travel'], ['Voyages and travels'], ['Islamic Empire', 'Description and travel'], ['Islamic Empire']]",1934,http://mc.dlib.nyu.edu/files/books/columbia_aco003256/columbia_aco003256_lo.pdf
الشخصية \,al- Shakhsīyah,"['Ibrāshī, Muḥammad ʻAṭīyah.']",[['Personality']],1944,http://mc.dlib.nyu.edu/files/books/columbia_aco003251/columbia_aco003251_lo.pdf
ادب المقالة الصحفية في مصر v.5,Adab al-maqālah al-Ṣuḥufīyah fī Miṣr v.5,"['Ḥamzah, ʻAbd al-Laṭīf.']","[['Journalism', 'Egypt'], ['Journalists', 'Egypt'], ['Journalism'], ['Journalists'], ['Egypt']]",1952,http://mc.dlib.nyu.edu/files/books/columbia_aco003250/columbia_aco003250_lo.pdf
ادب المقالة الصحفية في مصر v.4,Adab al-maqālah al-Ṣuḥufīyah fī Miṣr v.4,"['Ḥamzah, ʻAbd al-Laṭīf.']","[['Journalism', 'Egypt'], ['Journalists', 'Egypt'], ['Journalism'], ['Journalists'], ['Egypt']]",1952,http://mc.dlib.nyu.edu/files/books/columbia_aco003249/columbia_aco003249_lo.pdf
الصاحب ابن عباد,al- Ṣāḥib ibn ʻAbbād,"['Mardam, Khalīl, 1895-1959']","[['Ṣāḥib al-Ṭālqānī, Abū al-Qāsim Ismāʻīl ibn ʻAbbād', '936-995']]",1932,http://mc.dlib.nyu.edu/files/books/columbia_aco003247/columbia_aco003247_lo.pdf
مجالي الغرر لكتاب القرن التاسع عشر,Majālī al-ghurar li-kuttāb al-qarn al-tāsiʻ-ʻashar,"['Ṣufayr, Yūsuf.']","[['1800-1899'], ['Arabic literature', '19th century'], ['Arabic literature', 'Syria'], ['Arabic literature'], ['Syria']]",1906,http://mc.dlib.nyu.edu/files/books/columbia_aco003243/columbia_aco003243_lo.pdf
رسائل في النحو واللغة,Rasāʼil fī al-naḥw wa-al-lughah,"['Jawād, Muṣṭafá, 1905-1969', 'Miskūnī, Yūsuf Yaʻqūb.', 'Ibn Fāris al-Qazwīnī, Aḥmad, active 10th century', 'Rummānī, ʻAlī ibn ʻĪsá, -994', 'Rummānī, ʻAlī ibn ʻĪsá, -994']",[['Arabic language']],1969,http://mc.dlib.nyu.edu/files/books/columbia_aco003200/columbia_aco003200_lo.pdf
